Title,Link
Oracle Unity Customer Data Platform Developer Needed,https://www.upwork.com/jobs/Oracle-Unity-Customer-Data-Platform-span-class-highlight-Developer-span-Needed_~021898305599332629626/?referrer_url_path=/nx/search/jobs/
Click to chat plugin website,https://www.upwork.com/jobs/Click-chat-plugin-website_~021898350651035565178/?referrer_url_path=/nx/search/jobs/
Figma Design Expert Needed for Fintech Platform,https://www.upwork.com/jobs/Figma-Design-Expert-Needed-for-Fintech-Platform_~021898349718142526005/?referrer_url_path=/nx/search/jobs/
Urgent Firebase Rules & Node.js Security Review with Rate Limiting Implementation,https://www.upwork.com/jobs/Urgent-Firebase-Rules-Node-Security-Review-with-Rate-Limiting-Implementation_~021898349610700517328/?referrer_url_path=/nx/search/jobs/
Full-Stack Developer (Hybrid Compensation: Equity + Payout) – SaaS CRM for Fitness Creators,https://www.upwork.com/jobs/Full-Stack-span-class-highlight-Developer-span-Hybrid-Compensation-Equity-Payout-SaaS-CRM-for-Fitness-Creators_~021898349455349066730/?referrer_url_path=/nx/search/jobs/
Experienced WordPress Designer – SEO-Friendly & Fast-Loading Website,https://www.upwork.com/jobs/Experienced-WordPress-Designer-SEO-Friendly-Fast-Loading-Website_~021898349373750356003/?referrer_url_path=/nx/search/jobs/
No-code job-matching web app (Tinder-style swiping & chat),https://www.upwork.com/jobs/code-job-matching-web-app-Tinder-style-swiping-chat_~021898303979440146671/?referrer_url_path=/nx/search/jobs/
Firebase security rules expert & Node.js Developer Needed,https://www.upwork.com/jobs/Firebase-security-rules-expert-amp-Node-span-class-highlight-Developer-span-Needed_~021898348260236667882/?referrer_url_path=/nx/search/jobs/
Chrome/Edge Extension Development for Claude.ai,https://www.upwork.com/jobs/Chrome-Edge-Extension-span-class-highlight-Development-span-for-Claude_~021898347277286221859/?referrer_url_path=/nx/search/jobs/
GCP Firebase Developer for a POC with CI/CD,https://www.upwork.com/jobs/GCP-Firebase-span-class-highlight-Developer-span-for-POC-with_~021898347092780989562/?referrer_url_path=/nx/search/jobs/
Reformulation Calculator MVP - Development Specification,https://www.upwork.com/jobs/Reformulation-Calculator-MVP-span-class-highlight-Development-span-Specification_~021898346159636429946/?referrer_url_path=/nx/search/jobs/
Web Developer Needed for Share Market Strategy Website with API Integration,https://www.upwork.com/jobs/Web-span-class-highlight-Developer-span-Needed-for-Share-Market-Strategy-Website-with-API-Integration_~021898345980606758010/?referrer_url_path=/nx/search/jobs/
React with mail-JS,https://www.upwork.com/jobs/React-with-mail_~021898345781411392490/?referrer_url_path=/nx/search/jobs/
Developer Needed for Customizing & Integrating a Sudoku Game,https://www.upwork.com/jobs/span-class-highlight-Developer-span-Needed-for-Customizing-amp-Integrating-Sudoku-Game_~021898344682196185040/?referrer_url_path=/nx/search/jobs/
React.js & Next.js Developer Needed for Figma to Code Conversion,https://www.upwork.com/jobs/React-amp-Next-span-class-highlight-Developer-span-Needed-for-Figma-Code-Conversion_~021898299315059271715/?referrer_url_path=/nx/search/jobs/
Request for information and potential collaboration,https://www.upwork.com/jobs/Request-for-information-and-potential-collaboration_~021898343224672725994/?referrer_url_path=/nx/search/jobs/
React JS Developer Needed for One Page Creation,https://www.upwork.com/jobs/React-span-class-highlight-Developer-span-Needed-for-One-Page-Creation_~021898336556231307216/?referrer_url_path=/nx/search/jobs/
Web Development Project - Seeking Skilled Developer,https://www.upwork.com/jobs/Web-span-class-highlight-Development-span-Project-Seeking-Skilled-span-class-highlight-Developer-span_~021898294643546860522/?referrer_url_path=/nx/search/jobs/
CIO/Full Stack Developer .,https://www.upwork.com/jobs/CIO-Full-Stack-span-class-highlight-Developer-span_~021898294342205714384/?referrer_url_path=/nx/search/jobs/
Senior React Developer,https://www.upwork.com/jobs/Senior-React-span-class-highlight-Developer-span_~021898339330341153770/?referrer_url_path=/nx/search/jobs/
Web Developer Needed for AI Video Creation Integration,https://www.upwork.com/jobs/Web-span-class-highlight-Developer-span-Needed-for-Video-Creation-Integration_~021898338575970413546/?referrer_url_path=/nx/search/jobs/
React developer for startup project fixes,https://www.upwork.com/jobs/React-span-class-highlight-developer-span-for-startup-project-fixes_~021898292923288102947/?referrer_url_path=/nx/search/jobs/
Seeking Expert Web Developer for Professional Business Website with SEO,https://www.upwork.com/jobs/Seeking-Expert-Web-span-class-highlight-Developer-span-for-Professional-Business-Website-with-SEO_~021898336958933599382/?referrer_url_path=/nx/search/jobs/
Fix Cloudflare Turnstile Registration & Login Issue in PHP,https://www.upwork.com/jobs/Fix-Cloudflare-Turnstile-Registration-Login-Issue-PHP_~021898336732235540515/?referrer_url_path=/nx/search/jobs/
Expo Chess AI - connect managed Expo app to C++ native chess AI code,https://www.upwork.com/jobs/Expo-Chess-connect-managed-Expo-app-native-chess-code_~021898335609095404666/?referrer_url_path=/nx/search/jobs/
Fix Remove Button Popup in Shopify Hydrogen Cart,https://www.upwork.com/jobs/Fix-Remove-Button-Popup-Shopify-Hydrogen-Cart_~021898334993168050211/?referrer_url_path=/nx/search/jobs/
Backend & API Setup for a Completed Dating App – $250 Fixed Price,https://www.upwork.com/jobs/Backend-API-Setup-for-Completed-Dating-App-250-Fixed-Price_~021898334807276496931/?referrer_url_path=/nx/search/jobs/
PHP programming,https://www.upwork.com/jobs/PHP-programming_~021898289366564448291/?referrer_url_path=/nx/search/jobs/
Looking for a Developer to Install & Customize Codecanyon Android & iOS Apps,https://www.upwork.com/jobs/Looking-for-span-class-highlight-Developer-span-Install-amp-Customize-Codecanyon-Android-amp-iOS-Apps_~021898333601672670186/?referrer_url_path=/nx/search/jobs/
Developer with Javascript and HTML Experience,https://www.upwork.com/jobs/span-class-highlight-Developer-span-with-span-class-highlight-Javascript-span-and-HTML-Experience_~021898332602786589674/?referrer_url_path=/nx/search/jobs/
FIGMA & Front End Developer - Crypto Trading Platform,https://www.upwork.com/jobs/FIGMA-amp-Front-End-span-class-highlight-Developer-span-Crypto-Trading-Platform_~021898331295189970896/?referrer_url_path=/nx/search/jobs/
"Create a script that visits news and scrapes content, rewrites it and publish it in diff wp sites.",https://www.upwork.com/jobs/Create-script-that-visits-news-and-scrapes-content-rewrites-and-publish-diff-sites_~021898330525378652195/?referrer_url_path=/nx/search/jobs/
Asp net web form,https://www.upwork.com/jobs/Asp-net-web-form_~021898329470395956346/?referrer_url_path=/nx/search/jobs/
Website Redesign with Crypto Wallet Integration,https://www.upwork.com/jobs/Website-Redesign-with-Crypto-Wallet-Integration_~021898328694584454122/?referrer_url_path=/nx/search/jobs/
AI Developer Needed for Crypto Web Application and Bot Creation,https://www.upwork.com/jobs/span-class-highlight-Developer-span-Needed-for-Crypto-Web-Application-and-Bot-Creation_~021898328479057422371/?referrer_url_path=/nx/search/jobs/
Expert Guide for Setting Up a Vue.js SPA with Tailwind CSS & ERPNext Integration,https://www.upwork.com/jobs/Expert-Guide-for-Setting-Vue-SPA-with-Tailwind-CSS-ERPNext-Integration_~021898327527731900368/?referrer_url_path=/nx/search/jobs/
Need a Chrome Plugin to Auto-fill Web Forms Using AI,https://www.upwork.com/jobs/Need-Chrome-Plugin-Auto-fill-Web-Forms-Using_~021898326984633302138/?referrer_url_path=/nx/search/jobs/
ReactJS Developer Needed for Website Customization,https://www.upwork.com/jobs/ReactJS-span-class-highlight-Developer-span-Needed-for-Website-Customization_~021898326510859298851/?referrer_url_path=/nx/search/jobs/
Full Stack Developer Needed for AI-Powered SaaS Project,https://www.upwork.com/jobs/Full-Stack-span-class-highlight-Developer-span-Needed-for-Powered-SaaS-Project_~021898326164196861085/?referrer_url_path=/nx/search/jobs/
Small Website fixes (Github),https://www.upwork.com/jobs/Small-Website-fixes-Github_~021898325216765519907/?referrer_url_path=/nx/search/jobs/
Junior AI Engineer & Automation Expert | AI Agents | Process Automation | AI & Automation Addicted,https://www.upwork.com/jobs/Junior-Engineer-Automation-Expert-Agents-Process-Automation-Automation-Addicted_~021898324827510288336/?referrer_url_path=/nx/search/jobs/
Full-Stack Developer (React + Node),https://www.upwork.com/jobs/Full-Stack-span-class-highlight-Developer-span-React-Node_~021898322248350247914/?referrer_url_path=/nx/search/jobs/
Rust Developer,https://www.upwork.com/jobs/Rust-span-class-highlight-Developer-span_~021898321560498448419/?referrer_url_path=/nx/search/jobs/
Payment process integration into a nextjs application,https://www.upwork.com/jobs/Payment-process-integration-into-nextjs-application_~021898322474897189866/?referrer_url_path=/nx/search/jobs/
Website Speed Optimization (Shopify),https://www.upwork.com/jobs/Website-Speed-Optimization-Shopify_~021898320885132600477/?referrer_url_path=/nx/search/jobs/
Chrome Extension Developer for Amazon Seller Central,https://www.upwork.com/jobs/Chrome-Extension-span-class-highlight-Developer-span-for-Amazon-Seller-Central_~021898320856147504106/?referrer_url_path=/nx/search/jobs/
Custom WordPress Plugin Development Expert Needed,https://www.upwork.com/jobs/Custom-WordPress-Plugin-span-class-highlight-Development-span-Expert-Needed_~021898320756549561322/?referrer_url_path=/nx/search/jobs/
FTP jpg to Wordpress post,https://www.upwork.com/jobs/FTP-jpg-Wordpress-post_~021898320246999825530/?referrer_url_path=/nx/search/jobs/
Need to create Browser Extention,https://www.upwork.com/jobs/Need-create-Browser-Extention_~021898319424245015093/?referrer_url_path=/nx/search/jobs/
Development of Integrated Vehicle Tracking System,https://www.upwork.com/jobs/span-class-highlight-Development-span-Integrated-Vehicle-Tracking-System_~021898318281671125994/?referrer_url_path=/nx/search/jobs/
Expert Next.js Frontend Developer Needed to Complete Figma-Based Screens,https://www.upwork.com/jobs/Expert-Next-Frontend-span-class-highlight-Developer-span-Needed-Complete-Figma-Based-Screens_~021898317604277071824/?referrer_url_path=/nx/search/jobs/
gate.io API browser sidepanel,https://www.upwork.com/jobs/gate-API-browser-sidepanel_~021898315478175985616/?referrer_url_path=/nx/search/jobs/
PHP Developer Needed to Create API,https://www.upwork.com/jobs/PHP-span-class-highlight-Developer-span-Needed-Create-API_~021898314670332918906/?referrer_url_path=/nx/search/jobs/
Looking for an Experienced WordPress Website Builder,https://www.upwork.com/jobs/Looking-for-Experienced-WordPress-Website-Builder_~021898268549967461498/?referrer_url_path=/nx/search/jobs/
Discord Bot Development with DeepSeek & LangChain,https://www.upwork.com/jobs/Discord-Bot-span-class-highlight-Development-span-with-DeepSeek-amp-LangChain_~021898312963563563043/?referrer_url_path=/nx/search/jobs/
NextJS developer needed for Thai payments/banking app,https://www.upwork.com/jobs/NextJS-span-class-highlight-developer-span-needed-for-Thai-payments-banking-app_~021898312761135214544/?referrer_url_path=/nx/search/jobs/
WordPress Developer Needed for Marketplace Customization,https://www.upwork.com/jobs/WordPress-span-class-highlight-Developer-span-Needed-for-Marketplace-Customization_~021898312505405680618/?referrer_url_path=/nx/search/jobs/
WordPress Expert Needed to Set Up Mega Menu in Header,https://www.upwork.com/jobs/WordPress-Expert-Needed-Set-Mega-Menu-Header_~021898311515102619683/?referrer_url_path=/nx/search/jobs/
HubSpot CMS Expert Needed for Website Customization & Development,https://www.upwork.com/jobs/HubSpot-CMS-Expert-Needed-for-Website-Customization-amp-span-class-highlight-Development-span_~021898310906366502947/?referrer_url_path=/nx/search/jobs/
Experienced C#/.NET/Blazor/MAUI Developer Needed for Ongoing Projects,https://www.upwork.com/jobs/Experienced-NET-Blazor-MAUI-span-class-highlight-Developer-span-Needed-for-Ongoing-Projects_~021898310650761422883/?referrer_url_path=/nx/search/jobs/
Developer Needed for Cost-Effective Boat Sales Display Program,https://www.upwork.com/jobs/span-class-highlight-Developer-span-Needed-for-Cost-Effective-Boat-Sales-Display-Program_~021898310522350812282/?referrer_url_path=/nx/search/jobs/
Experienced Node.js/Nest.js Developer for Microservices,https://www.upwork.com/jobs/Experienced-Node-Nest-span-class-highlight-Developer-span-for-Microservices_~021898306933278484515/?referrer_url_path=/nx/search/jobs/
React Native & Flutter Developer for Bug Fixes and Enhancements,https://www.upwork.com/jobs/React-Native-amp-Flutter-span-class-highlight-Developer-span-for-Bug-Fixes-and-Enhancements_~021898307454525614115/?referrer_url_path=/nx/search/jobs/
EXPERT Backend Django Engineer required for SAAS web app,https://www.upwork.com/jobs/EXPERT-Backend-Django-Engineer-required-for-SAAS-web-app_~021898306974407829539/?referrer_url_path=/nx/search/jobs/
Frontend Developer - Remix Responsive Optimization,https://www.upwork.com/jobs/Frontend-span-class-highlight-Developer-span-Remix-Responsive-Optimization_~021898305916787436522/?referrer_url_path=/nx/search/jobs/
E-commerce Marketplace Template Development,https://www.upwork.com/jobs/commerce-Marketplace-Template-span-class-highlight-Development-span_~021898302354757987306/?referrer_url_path=/nx/search/jobs/
AI-Driven Logo Creation and Website Creation Software,https://www.upwork.com/jobs/Driven-Logo-Creation-and-Website-Creation-Software_~021898301366101294202/?referrer_url_path=/nx/search/jobs/
